City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
443,Udachnyy,RU,2022-08-11 22:38:23,light rain,66.4167,112.4,48.45,93,100,19.82
444,Kalashnikovo,RU,2022-08-11 22:38:23,broken clouds,57.2824,35.2262,55.0,82,62,4.09
445,Ponta Delgada,PT,2022-08-11 22:38:23,broken clouds,37.7333,-25.6667,74.12,78,75,9.22
446,Camacha,PT,2022-08-11 22:38:24,few clouds,33.0833,-16.3333,67.42,78,20,5.75
447,Pau,FR,2022-08-11 22:34:28,clear sky,43.4167,-0.5833,84.11,73,0,2.3
448,Margate,GB,2022-08-11 22:35:35,clear sky,51.3813,1.3862,68.7,88,2,3.0
449,Matara,LK,2022-08-11 22:38:24,overcast clouds,5.9485,80.5353,76.75,92,87,8.39
450,Ampanihy,MG,2022-08-11 22:38:25,clear sky,-24.7,44.75,63.41,58,0,6.2
451,Oksfjord,NO,2022-08-11 22:38:25,light rain,70.2396,22.3479,53.67,93,100,37.67
452,Cayenne,GF,2022-08-11 22:38:26,clear sky,4.9333,-52.3333,83.08,1,0,4.61
453,Zhigansk,RU,2022-08-11 22:38:26,broken clouds,66.7697,123.3711,50.0,70,58,23.71
454,Santa Lucia,ES,2022-08-11 22:35:22,few clouds,27.9117,-15.5407,65.52,73,20,21.85
455,Taoudenni,ML,2022-08-11 22:38:27,clear sky,22.6783,-3.9836,100.72,10,0,2.33
456,Severo-Yeniseyskiy,RU,2022-08-11 22:38:27,clear sky,60.3725,93.0408,42.26,88,3,2.37
457,Luderitz,NA,2022-08-11 22:38:28,scattered clouds,-26.6481,15.1594,55.56,87,42,7.34
458,Martapura,ID,2022-08-11 22:38:28,overcast clouds,-3.4167,114.85,77.09,94,100,2.3
459,Nador,MA,2022-08-11 22:38:28,clear sky,35.174,-2.9287,80.85,78,0,3.44
460,Marrakesh,MA,2022-08-11 22:35:03,scattered clouds,31.6315,-8.0083,86.07,42,40,4.61
461,Polikhronon,GR,2022-08-11 22:38:29,broken clouds,40.0166,23.5283,77.41,66,78,11.59
462,Hearst,CA,2022-08-11 22:38:29,clear sky,49.6835,-83.6665,67.23,42,1,6.06
463,Porto Novo,BJ,2022-08-11 22:36:01,overcast clouds,6.4965,2.6036,76.82,85,100,7.49
464,West Wendover,US,2022-08-11 22:39:30,clear sky,40.7391,-114.0733,85.21,37,0,6.91
465,Filadelfia,US,2022-08-11 22:35:54,scattered clouds,39.9523,-75.1638,90.9,43,40,10.36
466,Half Moon Bay,US,2022-08-11 22:39:30,few clouds,37.4636,-122.4286,84.58,63,20,21.85
467,Almaty,KZ,2022-08-11 22:39:10,overcast clouds,43.25,76.95,69.71,53,100,8.95
468,Fort Wellington,GY,2022-08-11 22:39:31,few clouds,6.4,-57.6,79.79,81,14,7.25
469,Coos Bay,US,2022-08-11 22:39:31,mist,43.3665,-124.2179,75.31,94,100,8.05
470,Buta,CD,2022-08-11 22:39:32,overcast clouds,2.7858,24.73,70.25,98,100,2.01
471,Atasu,KZ,2022-08-11 22:39:32,few clouds,48.6814,71.6433,61.02,82,14,7.25
472,Nelson Bay,AU,2022-08-11 22:39:32,light rain,-32.7167,152.15,55.11,99,100,3.0
473,Chapais,CA,2022-08-11 22:39:33,overcast clouds,49.7834,-74.8492,51.58,96,100,7.94
474,Guaratuba,BR,2022-08-11 22:39:33,overcast clouds,-25.8828,-48.5747,58.95,88,87,5.99
475,Bathsheba,BB,2022-08-11 22:39:34,scattered clouds,13.2167,-59.5167,83.01,78,40,13.8
476,Mbaiki,CF,2022-08-11 22:39:34,overcast clouds,3.8678,17.9892,70.27,95,100,3.85
477,Kokkola,FI,2022-08-11 22:39:34,clear sky,63.8385,23.1307,61.93,85,0,8.05
478,Vagur,FO,2022-08-11 22:37:13,overcast clouds,61.4732,-6.8119,51.76,86,100,14.65
479,Geraldton,AU,2022-08-11 22:39:35,clear sky,-28.7667,114.6,50.41,76,0,16.11
480,Santa Vitoria Do Palmar,BR,2022-08-11 22:39:35,few clouds,-33.5189,-53.3681,53.64,87,19,6.04
481,Pitimbu,BR,2022-08-11 22:39:36,broken clouds,-7.4706,-34.8086,75.79,80,54,5.88
482,Mehamn,NO,2022-08-11 22:35:38,moderate rain,71.0357,27.8492,51.71,93,100,23.02
483,Chicama,PE,2022-08-11 22:38:21,scattered clouds,-7.8447,-79.1469,61.34,73,28,8.32
484,El Carmen,CO,2022-08-11 22:39:36,broken clouds,8.5106,-73.4478,71.28,92,69,3.04
485,Imeni Poliny Osipenko,RU,2022-08-11 22:39:37,overcast clouds,52.4201,136.4853,56.16,92,100,5.32
486,Saint-Ambroise,CA,2022-08-11 22:39:37,broken clouds,48.5501,-71.3324,70.12,68,52,10.31
487,Kosai,JP,2022-08-11 22:39:38,overcast clouds,34.7105,137.5316,83.86,86,99,10.0
488,Hofn,IS,2022-08-11 22:39:38,broken clouds,64.2539,-15.2082,51.55,86,56,14.16
489,Quatre Cocos,MU,2022-08-11 22:38:56,light rain,-20.2078,57.7625,69.1,76,89,15.21
490,Lata,PT,2022-08-11 22:39:38,clear sky,40.1629,-8.3327,59.54,95,0,1.07
491,Norsup,VU,2022-08-11 22:39:39,few clouds,-16.0667,167.3833,77.11,58,20,16.75
492,Rehoboth,NA,2022-08-11 22:39:39,clear sky,-23.3167,17.0833,60.4,15,7,9.08
493,Salalah,OM,2022-08-11 22:38:12,mist,17.0151,54.0924,77.09,100,100,3.44
494,Leningradskiy,RU,2022-08-11 22:37:39,overcast clouds,69.3833,178.4167,50.9,73,99,2.21
495,Kiunga,PG,2022-08-11 22:39:40,overcast clouds,-6.1219,141.2906,73.49,99,100,2.55
496,San Felipe,VE,2022-08-11 22:39:40,scattered clouds,10.3399,-68.7425,77.99,77,42,2.64
497,Knevichi,RU,2022-08-11 22:39:41,mist,43.3992,132.1803,66.22,100,100,2.24
498,Nuristan,AF,2022-08-11 22:39:41,broken clouds,35.3,70.8333,50.49,86,75,0.89
499,Emba,KZ,2022-08-11 22:39:42,broken clouds,48.8264,58.1442,78.26,34,74,4.54
500,Nago,JP,2022-08-11 22:39:42,overcast clouds,26.5881,127.9761,81.03,82,100,4.61
501,Itaituba,BR,2022-08-11 22:36:09,overcast clouds,-4.2761,-55.9836,83.5,41,94,1.21
502,Lokossa,BJ,2022-08-11 22:39:43,overcast clouds,6.6387,1.7167,74.52,81,94,6.71
503,Leninskoye,KZ,2022-08-11 22:39:43,clear sky,41.7589,69.3864,67.6,33,0,4.41
504,Cedar City,US,2022-08-11 22:39:43,thunderstorm,37.6775,-113.0619,70.77,64,75,20.71
505,Askiz,RU,2022-08-11 22:39:44,overcast clouds,53.1319,90.5264,57.38,88,88,4.97
506,Uchaly,RU,2022-08-11 22:39:44,broken clouds,54.2996,59.4521,51.73,92,68,5.1
507,Hengshui,CN,2022-08-11 22:39:45,scattered clouds,37.7322,115.7011,75.96,91,37,3.83
508,Neiafu,TO,2022-08-11 22:40:45,broken clouds,-18.65,-173.9833,75.88,88,75,6.91
509,Gobabis,NA,2022-08-11 22:40:45,clear sky,-22.45,18.9667,58.84,15,0,6.98
510,Anadyr,RU,2022-08-11 22:40:46,light rain,64.75,177.4833,59.5,76,75,4.47
511,Lethem,GY,2022-08-11 22:40:46,broken clouds,3.3803,-59.7968,80.2,72,81,1.7
512,Lloydminster,CA,2022-08-11 22:40:47,broken clouds,53.2835,-110.0016,82.62,54,75,3.44
513,Manzanillo,CU,2022-08-11 22:40:47,broken clouds,20.3433,-77.1167,81.91,68,83,4.29
514,Ippy,CF,2022-08-11 22:40:47,light rain,6.2679,21.2247,69.42,97,100,4.12
515,Svobodnyy,RU,2022-08-11 22:40:48,broken clouds,51.4,128.1333,59.92,81,58,5.95
516,Guanare,VE,2022-08-11 22:40:48,broken clouds,9.0418,-69.7421,75.87,92,62,1.88
517,Ulladulla,AU,2022-08-11 22:40:49,overcast clouds,-35.35,150.4667,57.22,71,100,4.56
518,Mayo,US,2022-08-11 22:40:42,clear sky,38.8876,-76.5119,88.21,55,0,8.05
519,Bria,CF,2022-08-11 22:40:49,light rain,6.5423,21.9863,69.93,98,100,4.94
520,Kalmunai,LK,2022-08-11 22:40:50,overcast clouds,7.4167,81.8167,78.66,79,100,3.33
521,Sroda Wielkopolska,PL,2022-08-11 22:40:50,scattered clouds,52.2284,17.2762,65.89,61,40,5.97
522,Hobyo,SO,2022-08-11 22:40:50,scattered clouds,5.3505,48.5268,76.05,75,35,23.51
523,Pa Sang,TH,2022-08-11 22:40:51,moderate rain,18.5262,98.9394,77.85,97,100,2.57
524,Tiznit,MA,2022-08-11 22:37:20,clear sky,29.5833,-9.5,75.02,60,8,0.25
525,Zaysan,KZ,2022-08-11 22:40:51,broken clouds,47.4667,84.8667,67.82,40,76,5.28
526,Bandarbeyla,SO,2022-08-11 22:40:51,overcast clouds,9.4942,50.8122,76.62,77,100,26.96
527,Mpraeso,GH,2022-08-11 22:40:52,overcast clouds,6.5932,-0.7346,69.35,88,99,3.83
528,Ola,RU,2022-08-11 22:40:52,overcast clouds,59.5833,151.2833,61.14,83,89,3.29
529,Kyra,RU,2022-08-11 22:40:53,clear sky,49.5776,111.9753,55.63,72,8,3.11
530,Sao Felix Do Xingu,BR,2022-08-11 22:40:53,clear sky,-6.6447,-51.995,81.09,41,8,2.04
531,Flinders,AU,2022-08-11 22:40:53,overcast clouds,-34.5833,150.8552,58.37,82,100,1.99
532,Frederikshavn,DK,2022-08-11 22:40:54,clear sky,57.4407,10.5366,60.19,81,5,7.14
533,Nangong,CN,2022-08-11 22:40:54,broken clouds,37.3581,115.3744,75.42,96,65,2.35
534,Dumai,ID,2022-08-11 22:40:54,overcast clouds,1.6833,101.45,74.46,97,85,2.15
535,Erenhot,CN,2022-08-11 22:40:55,overcast clouds,43.6475,111.9767,69.42,48,88,15.41
536,Ardesen,TR,2022-08-11 22:40:55,scattered clouds,41.1911,40.9875,77.07,72,32,2.17
537,Bonavista,CA,2022-08-11 22:40:56,overcast clouds,48.6499,-53.1147,57.65,86,94,10.92
538,Barkhan,PK,2022-08-11 22:40:56,clear sky,29.8977,69.5256,78.64,68,1,4.68
539,Korhogo,CI,2022-08-11 22:40:56,overcast clouds,9.45,-5.6333,72.3,90,100,4.9
540,Lugo,ES,2022-08-11 22:40:57,clear sky,43.0,-7.5,66.9,96,0,1.36
541,Port Keats,AU,2022-08-11 22:40:57,clear sky,-14.25,129.55,74.79,44,0,10.92
542,Palaikastron,GR,2022-08-11 22:40:58,clear sky,35.2,26.25,76.33,74,0,21.09
543,Riyadh,SA,2022-08-11 22:40:58,few clouds,24.6877,46.7219,98.74,19,16,13.4
544,Byron Bay,AU,2022-08-11 22:39:40,overcast clouds,-28.65,153.6167,63.79,72,100,7.65
545,Najran,SA,2022-08-11 22:38:38,overcast clouds,17.4924,44.1277,84.85,38,95,11.36
546,Kailua,US,2022-08-11 22:37:31,broken clouds,21.4022,-157.7394,87.78,70,75,16.11
547,Uspenka,UA,2022-08-11 22:40:59,overcast clouds,48.3903,39.1619,78.1,38,99,8.63
548,Goderich,CA,2022-08-11 22:40:59,clear sky,43.7501,-81.7165,68.92,58,0,14.94
549,Wanlaweyn,SO,2022-08-11 22:41:00,scattered clouds,2.6185,44.8938,72.36,80,29,13.44
550,Muroto,JP,2022-08-11 22:41:00,overcast clouds,33.2833,134.15,82.69,79,100,7.94
551,Quelimane,MZ,2022-08-11 22:41:00,clear sky,-17.8786,36.8883,67.95,94,0,3.44
552,Aksu,CN,2022-08-11 22:38:45,overcast clouds,41.1231,80.2644,80.71,37,99,5.26
553,Somerset,US,2022-08-11 22:40:48,few clouds,40.5668,-74.5496,91.58,40,20,4.61
554,Kangar,MY,2022-08-11 22:38:18,overcast clouds,6.4414,100.1986,78.76,90,98,2.35
555,Rebrikha,RU,2022-08-11 22:41:01,broken clouds,53.0733,82.3408,58.64,91,70,1.59
556,Chulman,RU,2022-08-11 22:42:02,light rain,56.8479,124.9104,52.39,96,100,5.79
557,Sur,OM,2022-08-11 22:42:02,overcast clouds,22.5667,59.5289,89.56,59,100,2.15
558,Qaqortoq,GL,2022-08-11 22:42:03,scattered clouds,60.7167,-46.0333,44.17,92,31,1.7
559,Kinshasa,CD,2022-08-11 22:40:18,overcast clouds,-4.3246,15.3215,75.47,51,100,2.93
560,Luganville,VU,2022-08-11 22:42:03,broken clouds,-15.5333,167.1667,77.07,60,61,11.43
561,Manakara,MG,2022-08-11 22:42:04,light rain,-22.1333,48.0167,65.01,87,76,5.01
562,Takoradi,GH,2022-08-11 22:42:04,overcast clouds,4.8845,-1.7554,74.44,84,100,7.67
563,Pascagoula,US,2022-08-11 22:42:03,clear sky,30.3658,-88.5561,85.03,76,0,5.75
564,Syracuse,IT,2022-08-11 22:42:05,clear sky,37.0881,15.2792,72.99,63,7,2.13
565,Dzaoudzi,YT,2022-08-11 22:42:05,clear sky,-12.7887,45.2699,69.69,94,0,4.61
566,Oran,DZ,2022-08-11 22:42:06,scattered clouds,35.6911,-0.6417,78.51,83,40,8.05
567,Reinbek,DE,2022-08-11 22:42:06,clear sky,53.5167,10.25,67.53,69,5,6.73
568,Bairiki,KI,2022-08-11 22:42:06,scattered clouds,1.3292,172.9752,84.2,74,40,10.36
569,Sibolga,ID,2022-08-11 22:40:13,broken clouds,1.7427,98.7792,74.95,75,55,3.89
570,Kouango,CF,2022-08-11 22:42:07,light rain,4.9934,19.9619,71.64,96,100,1.43
571,Paamiut,GL,2022-08-11 22:42:07,few clouds,61.994,-49.6678,43.14,92,23,5.37
572,Amapa,BR,2022-08-11 22:42:08,broken clouds,1.0,-52.0,73.38,87,54,3.94
573,Staroye Drozhzhanoye,RU,2022-08-11 22:42:08,clear sky,54.7266,47.5677,57.85,83,1,2.44
574,Ambovombe,MG,2022-08-11 22:42:09,clear sky,-25.1667,46.0833,62.73,77,0,5.53
575,Lano,NG,2022-08-11 22:42:09,overcast clouds,10.1725,11.4715,71.49,91,100,5.77
576,Teya,RU,2022-08-11 22:42:10,clear sky,60.3778,92.6267,44.64,90,1,2.89
577,Sumbe,AO,2022-08-11 22:42:10,overcast clouds,-11.2061,13.8437,67.46,89,86,4.74
578,Zhuanghe,CN,2022-08-11 22:42:10,scattered clouds,39.7008,122.9911,73.33,81,46,0.27
579,Ostrovnoy,RU,2022-08-11 22:42:11,clear sky,68.0531,39.5131,52.09,84,5,18.43
580,Winnemucca,US,2022-08-11 22:42:11,clear sky,40.973,-117.7357,93.25,26,0,10.8
581,Mangai,CD,2022-08-11 22:42:11,overcast clouds,-4.05,19.5333,74.97,25,93,1.74
582,Lubao,PH,2022-08-11 22:42:12,broken clouds,14.9167,120.55,78.51,85,66,0.72
583,Diego De Almagro,CL,2022-08-11 22:42:12,overcast clouds,-26.3667,-70.05,59.68,46,100,3.09
584,Kabare,CD,2022-08-11 22:42:13,overcast clouds,-2.4683,28.8242,66.65,64,97,0.65
585,Cuenca,EC,2022-08-11 22:38:56,broken clouds,-2.8833,-78.9833,57.33,72,75,8.05
586,Thunder Bay,CA,2022-08-11 22:40:05,few clouds,48.4001,-89.3168,75.11,33,20,8.05
587,Whyalla,AU,2022-08-11 22:42:13,clear sky,-33.0333,137.5833,51.75,80,8,16.08
588,Kloulklubed,PW,2022-08-11 22:42:13,moderate rain,7.0419,134.2556,73.9,72,100,4.38
589,Lazaro Cardenas,MX,2022-08-11 22:42:14,overcast clouds,17.9583,-102.2,84.24,70,100,4.41
590,Conceicao Do Coite,BR,2022-08-11 22:42:14,clear sky,-11.5639,-39.2828,71.64,57,0,10.56
591,Sao Joao Da Ponte,BR,2022-08-11 22:42:15,broken clouds,-15.9292,-44.0078,69.96,36,83,5.99
592,Gouyave,GD,2022-08-11 22:42:15,scattered clouds,12.1646,-61.7296,84.97,74,40,2.3
593,Port Augusta,AU,2022-08-11 22:42:15,scattered clouds,-32.5,137.7667,51.3,84,29,5.84
594,Puerto Baquerizo Moreno,EC,2022-08-11 22:42:16,light intensity drizzle rain,-0.9,-89.6,70.79,94,100,6.91
595,Carora,VE,2022-08-11 22:42:16,overcast clouds,10.1755,-70.0827,87.04,48,90,12.95
596,Nandi Hills,KE,2022-08-11 22:42:17,overcast clouds,0.1066,35.1838,56.64,91,100,2.1
597,Alice Springs,AU,2022-08-11 22:39:25,clear sky,-23.7,133.8833,47.21,60,0,6.91
598,Knysna,ZA,2022-08-11 22:42:17,overcast clouds,-34.0363,23.0471,56.14,91,99,3.33
599,Tura,IN,2022-08-11 22:40:13,few clouds,25.5198,90.2201,73.2,93,23,5.23
600,Jabinyanah,TN,2022-08-11 22:42:48,clear sky,35.035,10.9081,84.0,66,0,6.78
601,Eyl,SO,2022-08-11 22:43:18,broken clouds,7.9803,49.8164,77.58,69,83,22.73
602,Asfi,MA,2022-08-11 22:43:18,clear sky,32.2994,-9.2372,71.17,78,0,9.75
603,Huilong,CN,2022-08-11 22:43:18,broken clouds,31.8111,121.655,86.94,81,77,5.7
604,Bocana De Paiwas,NI,2022-08-11 22:43:19,overcast clouds,12.7857,-85.1227,76.28,92,99,8.61
605,Voh,NC,2022-08-11 22:43:19,clear sky,-20.9667,164.7,72.79,47,0,6.35
606,Hambantota,LK,2022-08-11 22:43:20,light rain,6.1241,81.1185,78.39,85,100,18.23
607,Pakdasht,IR,2022-08-11 22:43:20,clear sky,35.4752,51.6807,86.0,16,0,8.68
608,Iquitos,PE,2022-08-11 22:43:21,overcast clouds,-3.7481,-73.2472,77.04,78,100,4.61
609,Lima,PE,2022-08-11 22:43:21,broken clouds,-12.0432,-77.0282,59.25,77,75,10.36
610,Yabrud,SY,2022-08-11 22:43:22,clear sky,33.9674,36.6574,65.28,56,0,2.17
611,Puri,IN,2022-08-11 22:43:22,overcast clouds,19.8,85.85,81.12,86,99,6.06
612,Yabelo,ET,2022-08-11 22:43:22,overcast clouds,4.8833,38.0833,58.26,78,99,11.12
613,Tanete,ID,2022-08-11 22:43:23,overcast clouds,-3.9443,119.7848,75.43,94,97,2.3
614,Carbonia,IT,2022-08-11 22:43:23,clear sky,39.1672,8.5222,68.95,71,0,3.42
615,Celestun,MX,2022-08-11 22:43:23,few clouds,20.8667,-90.4,83.66,74,24,14.05
616,Ust-Ilimsk,RU,2022-08-11 22:43:24,light rain,58.0006,102.6619,55.27,93,27,2.35
617,Jinan,CN,2022-08-11 22:43:24,broken clouds,36.6683,116.9972,81.75,86,75,3.13
618,Vanavara,RU,2022-08-11 22:43:24,few clouds,60.34,102.2797,51.53,91,19,2.51
619,Monte Santo De Minas,BR,2022-08-11 22:39:42,clear sky,-21.1897,-46.9803,53.67,73,0,5.46
620,Owase,JP,2022-08-11 22:43:25,light rain,34.0667,136.2,79.99,91,100,4.52
621,Astara,AZ,2022-08-11 22:43:25,clear sky,38.5,48.6667,67.98,51,0,2.37
622,Nsunga,TZ,2022-08-11 22:43:26,broken clouds,-1.1439,31.3947,64.94,66,69,3.71
623,Berdigestyakh,RU,2022-08-11 22:43:26,scattered clouds,62.0989,126.6992,65.25,73,35,2.53
624,Cockburn Town,TC,2022-08-11 22:43:21,few clouds,21.4612,-71.1419,81.91,76,11,18.72
625,Saint Anthony,US,2022-08-11 22:41:47,few clouds,45.0205,-93.218,84.34,43,20,10.36
626,Nicoya,CR,2022-08-11 22:40:23,overcast clouds,10.1483,-85.452,76.91,90,99,2.68
627,Rawson,AR,2022-08-11 22:43:27,scattered clouds,-43.3002,-65.1023,53.62,46,26,5.53
628,Arbagar,RU,2022-08-11 22:43:27,light rain,51.9438,116.2805,59.07,84,87,3.85
629,Morro Bay,US,2022-08-11 22:43:28,broken clouds,35.3658,-120.8499,100.18,49,51,7.0
630,Gilgit,PK,2022-08-11 22:43:28,scattered clouds,35.9221,74.3087,80.56,62,26,5.37
631,Almaznyy,RU,2022-08-11 22:43:29,overcast clouds,48.0448,40.045,78.26,34,100,9.1
632,Monrovia,LR,2022-08-11 22:43:29,overcast clouds,6.3005,-10.7969,76.57,83,100,11.36
633,Monteagudo,BO,2022-08-11 22:43:29,clear sky,-19.8167,-63.9833,53.64,47,0,1.19
634,Menongue,AO,2022-08-11 22:41:38,clear sky,-14.6585,17.691,55.38,23,3,4.47
635,Itigi,TZ,2022-08-11 22:43:30,scattered clouds,-5.7,34.4833,61.88,67,26,9.69
636,Kaeo,NZ,2022-08-11 22:42:08,clear sky,-35.1,173.7833,55.33,70,0,8.5
637,Kennett,US,2022-08-11 22:43:30,few clouds,36.2362,-90.0556,88.97,65,20,9.22
638,Solikamsk,RU,2022-08-11 22:43:31,overcast clouds,59.6196,56.7729,55.87,71,91,5.97
639,Naze,JP,2022-08-11 22:43:31,overcast clouds,28.3667,129.4833,79.72,78,100,5.41
640,Cubuk,TR,2022-08-11 22:43:32,clear sky,40.2386,33.0322,67.75,63,0,1.14
641,Salinopolis,BR,2022-08-11 22:43:32,broken clouds,-0.6136,-47.3561,78.8,84,63,11.95
642,Amurzet,RU,2022-08-11 22:43:32,overcast clouds,47.6967,131.0981,63.9,81,94,6.64
643,El Sauzal,MX,2022-08-11 22:44:33,scattered clouds,31.9,-116.6833,78.42,74,49,5.7
644,Markova,UA,2022-08-11 22:44:33,few clouds,48.6758,24.4138,53.4,91,19,3.62
645,College,US,2022-08-11 22:44:34,scattered clouds,64.8569,-147.8028,70.07,43,40,5.75
646,Amalapuram,IN,2022-08-11 22:44:34,overcast clouds,16.5833,82.0167,77.5,90,100,6.89
647,Pafos,CY,2022-08-11 22:42:08,clear sky,34.7667,32.4167,76.78,78,0,6.91
648,Astoria,US,2022-08-11 22:44:35,clear sky,46.1879,-123.8313,79.59,68,0,11.5
649,Fairbanks,US,2022-08-11 22:44:35,scattered clouds,64.8378,-147.7164,70.09,43,40,5.75
650,Hay River,CA,2022-08-11 22:40:46,few clouds,60.8156,-115.7999,64.36,45,20,4.61
651,Irbeyskoye,RU,2022-08-11 22:44:35,broken clouds,55.6428,95.4522,57.4,85,52,1.12
652,Moundou,TD,2022-08-11 22:44:36,overcast clouds,8.5667,16.0833,71.47,93,100,4.79
653,Jaguaruna,BR,2022-08-11 22:44:36,scattered clouds,-28.615,-49.0256,57.99,88,25,1.86
654,Tommot,RU,2022-08-11 22:44:37,overcast clouds,58.9564,126.2925,57.45,98,100,1.1
655,Marzuq,YE,2022-08-11 22:44:37,overcast clouds,14.4,46.4667,78.85,65,100,7.63
656,Ketchikan,US,2022-08-11 22:43:10,scattered clouds,55.3422,-131.6461,66.67,68,40,14.97
657,Maku,IR,2022-08-11 22:44:38,clear sky,39.2911,44.4521,70.25,64,0,2.37
658,Kualakapuas,ID,2022-08-11 22:44:38,scattered clouds,-3.0091,114.3876,73.78,93,50,2.37
659,Ngerengere,TZ,2022-08-11 22:44:38,scattered clouds,-6.75,38.1167,66.25,90,42,2.06
660,Manokwari,ID,2022-08-11 22:44:39,scattered clouds,-0.8667,134.0833,80.49,72,39,1.1
661,Billings,US,2022-08-11 22:41:37,scattered clouds,45.7833,-108.5007,96.67,24,40,11.99
662,Macherla,IN,2022-08-11 22:44:39,overcast clouds,16.4833,79.4333,79.99,71,94,13.69
663,Madimba,TZ,2022-08-11 22:44:40,light rain,-10.4,40.3333,70.45,86,56,7.9
664,Kahului,US,2022-08-11 22:44:40,few clouds,20.8947,-156.47,91.42,50,20,28.77
665,Pudozh,RU,2022-08-11 22:44:41,overcast clouds,61.8099,36.5345,63.84,77,96,9.19
666,Koygorodok,RU,2022-08-11 22:44:41,overcast clouds,60.445,50.9968,58.03,74,91,7.67
667,Maragogi,BR,2022-08-11 22:44:41,clear sky,-9.0122,-35.2225,73.89,84,7,5.17
